08/03/11 20:47:53   03:47:53:311     ==> DLL started
08/03/11 22:31:10   05:31:10:811     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:10   05:31:10:811     data len=3 [0 0]
08/03/11 22:31:10   05:31:10:811    GetResults=0
08/03/11 22:31:10   05:31:10:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:10   05:31:10:858     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:10   05:31:10:858     data len=5 [0 246]
08/03/11 22:31:10   05:31:10:858    GetResults=0
08/03/11 22:31:10   05:31:10:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/03/11 22:31:10   05:31:10:905     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:10   05:31:10:905     data len=3 [0 0]
08/03/11 22:31:10   05:31:10:905    GetResults=0
08/03/11 22:31:10   05:31:10:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:10   05:31:10:952     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:10   05:31:10:952     data len=4 [0 60]
08/03/11 22:31:10   05:31:10:952    GetResults=0
08/03/11 22:31:10   05:31:10:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 22:31:10   05:31:10:999     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:10   05:31:10:999     data len=3 [0 0]
08/03/11 22:31:10   05:31:10:999    GetResults=0
08/03/11 22:31:10   05:31:10:999    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:046     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:046     data len=4 [0 26]
08/03/11 22:31:11   05:31:11:046    GetResults=0
08/03/11 22:31:11   05:31:11:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/03/11 22:31:11   05:31:11:092     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:092     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:092    GetResults=0
08/03/11 22:31:11   05:31:11:092    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:139     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:139     data len=3 [0 2]
08/03/11 22:31:11   05:31:11:139    GetResults=0
08/03/11 22:31:11   05:31:11:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/03/11 22:31:11   05:31:11:186     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:186     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:186    GetResults=0
08/03/11 22:31:11   05:31:11:186    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:233     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:233     data len=5 [0 246]
08/03/11 22:31:11   05:31:11:233    GetResults=0
08/03/11 22:31:11   05:31:11:233    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/03/11 22:31:11   05:31:11:280     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:280     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:280    GetResults=0
08/03/11 22:31:11   05:31:11:280    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:327     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:327     data len=4 [0 60]
08/03/11 22:31:11   05:31:11:327    GetResults=0
08/03/11 22:31:11   05:31:11:327    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 22:31:11   05:31:11:374     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:374     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:374    GetResults=0
08/03/11 22:31:11   05:31:11:374    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:421     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:421     data len=4 [0 25]
08/03/11 22:31:11   05:31:11:421    GetResults=0
08/03/11 22:31:11   05:31:11:421    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 22:31:11   05:31:11:467     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:467     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:467    GetResults=0
08/03/11 22:31:11   05:31:11:467    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:514     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:514     data len=3 [0 2]
08/03/11 22:31:11   05:31:11:514    GetResults=0
08/03/11 22:31:11   05:31:11:514    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 22:31:11   05:31:11:561     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:561     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:561    GetResults=0
08/03/11 22:31:11   05:31:11:561    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:608     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:608     data len=5 [0 246]
08/03/11 22:31:11   05:31:11:608    GetResults=0
08/03/11 22:31:11   05:31:11:608    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 22:31:11   05:31:11:655     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:655     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:655    GetResults=0
08/03/11 22:31:11   05:31:11:655    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:702     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:702     data len=4 [0 60]
08/03/11 22:31:11   05:31:11:702    GetResults=0
08/03/11 22:31:11   05:31:11:702    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 22:31:11   05:31:11:749     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:749     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:749    GetResults=0
08/03/11 22:31:11   05:31:11:749    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:11   05:31:11:796     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:796     data len=4 [0 25]
08/03/11 22:31:11   05:31:11:796    GetResults=0
08/03/11 22:31:11   05:31:11:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/03/11 22:31:11   05:31:11:858     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:858     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:858    GetResults=0
08/03/11 22:31:11   05:31:11:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]

08/03/11 22:31:11   05:31:11:905     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:905     data len=3 [0 2]
08/03/11 22:31:11   05:31:11:905    GetResults=0
08/03/11 22:31:11   05:31:11:936    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 22:31:11   05:31:11:983     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:11   05:31:11:983     data len=3 [0 0]
08/03/11 22:31:11   05:31:11:983    GetResults=0
08/03/11 22:31:11   05:31:11:999    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:12   05:31:12:061     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:12   05:31:12:061     data len=5 [0 246]
08/03/11 22:31:12   05:31:12:061    GetResults=0
08/03/11 22:31:12   05:31:12:061    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 22:31:12   05:31:12:639     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:12   05:31:12:639     data len=3 [0 0]
08/03/11 22:31:12   05:31:12:639    GetResults=0
08/03/11 22:31:12   05:31:12:639    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:12   05:31:12:686     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:12   05:31:12:686     data len=4 [0 60]
08/03/11 22:31:12   05:31:12:686    GetResults=0
08/03/11 22:31:12   05:31:12:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 22:31:12   05:31:12:952     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:12   05:31:12:952     data len=3 [0 0]
08/03/11 22:31:12   05:31:12:952    GetResults=0
08/03/11 22:31:12   05:31:12:952    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:12   05:31:12:999     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:12   05:31:12:999     data len=4 [0 26]
08/03/11 22:31:12   05:31:12:999    GetResults=0
08/03/11 22:31:12   05:31:12:999    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x03 ACKS P]
08/03/11 22:31:13   05:31:13:046     GetResults.prx[00 90 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:046     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:046    GetResults=0
08/03/11 22:31:13   05:31:13:046    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:092     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:092     data len=3 [0 2]
08/03/11 22:31:13   05:31:13:092    GetResults=0
08/03/11 22:31:13   05:31:13:092    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x05 ACKS P]
08/03/11 22:31:13   05:31:13:139     GetResults.prx[00 90 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:139     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:139    GetResults=0
08/03/11 22:31:13   05:31:13:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:186     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:186     data len=5 [0 246]
08/03/11 22:31:13   05:31:13:186    GetResults=0
08/03/11 22:31:13   05:31:13:186    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x07 ACKS P]
08/03/11 22:31:13   05:31:13:233     GetResults.prx[00 90 00 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:233     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:233    GetResults=0
08/03/11 22:31:13   05:31:13:233    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:280     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:280     data len=4 [0 60]
08/03/11 22:31:13   05:31:13:280    GetResults=0
08/03/11 22:31:13   05:31:13:280    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x09 ACKS P]
08/03/11 22:31:13   05:31:13:327     GetResults.prx[00 90 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:327     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:327    GetResults=0
08/03/11 22:31:13   05:31:13:327    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:374     GetResults.prx[00 91 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:374     data len=4 [0 26]
08/03/11 22:31:13   05:31:13:374    GetResults=0
08/03/11 22:31:13   05:31:13:374    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0B ACKS P]
08/03/11 22:31:13   05:31:13:421     GetResults.prx[00 90 00 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:421     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:421    GetResults=0
08/03/11 22:31:13   05:31:13:421    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:483     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:483     data len=3 [0 2]
08/03/11 22:31:13   05:31:13:483    GetResults=0
08/03/11 22:31:13   05:31:13:483    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0D ACKS P]
08/03/11 22:31:13   05:31:13:530     GetResults.prx[00 90 00 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:530     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:530    GetResults=0
08/03/11 22:31:13   05:31:13:530    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:577     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:577     data len=5 [0 246]
08/03/11 22:31:13   05:31:13:577    GetResults=0
08/03/11 22:31:13   05:31:13:577    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x0F ACKS P]
08/03/11 22:31:13   05:31:13:624     GetResults.prx[00 90 00 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:624     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:624    GetResults=0
08/03/11 22:31:13   05:31:13:624    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:671     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:671     data len=4 [0 60]
08/03/11 22:31:13   05:31:13:671    GetResults=0
08/03/11 22:31:13   05:31:13:671    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x11 ACKS P]
08/03/11 22:31:13   05:31:13:717     GetResults.prx[00 90 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:717     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:717    GetResults=0
08/03/11 22:31:13   05:31:13:717    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:764     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:764     data len=4 [0 25]
08/03/11 22:31:13   05:31:13:764    GetResults=0
08/03/11 22:31:13   05:31:13:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x13 ACKS P]
08/03/11 22:31:13   05:31:13:811     GetResults.prx[00 90 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:811     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:811    GetResults=0
08/03/11 22:31:13   05:31:13:811    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:858     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:858     data len=3 [0 2]
08/03/11 22:31:13   05:31:13:858    GetResults=0
08/03/11 22:31:13   05:31:13:858    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x15 ACKS P]
08/03/11 22:31:13   05:31:13:905     GetResults.prx[00 90 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:905     data len=3 [0 0]
08/03/11 22:31:13   05:31:13:905    GetResults=0

08/03/11 22:31:13   05:31:13:905    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:13   05:31:13:952     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:13   05:31:13:952     data len=5 [0 246]
08/03/11 22:31:13   05:31:13:952    GetResults=0
08/03/11 22:31:13   05:31:13:967    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x17 ACKS P]
08/03/11 22:31:14   05:31:14:014     GetResults.prx[00 90 00 17 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:014     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:014    GetResults=0
08/03/11 22:31:14   05:31:14:014    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:14   05:31:14:061     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:061     data len=4 [0 60]
08/03/11 22:31:14   05:31:14:061    GetResults=0
08/03/11 22:31:14   05:31:14:092    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x19 ACKS P]
08/03/11 22:31:14   05:31:14:139     GetResults.prx[00 90 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:139     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:139    GetResults=0
08/03/11 22:31:14   05:31:14:139    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:14   05:31:14:186     GetResults.prx[00 91 00 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:186     data len=4 [0 25]
08/03/11 22:31:14   05:31:14:186    GetResults=0
08/03/11 22:31:14   05:31:14:186    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1B ACKS P]
08/03/11 22:31:14   05:31:14:233     GetResults.prx[00 90 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:233     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:233    GetResults=0
08/03/11 22:31:14   05:31:14:233    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:14   05:31:14:296     GetResults.prx[00 91 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:296     data len=3 [0 2]
08/03/11 22:31:14   05:31:14:296    GetResults=0
08/03/11 22:31:14   05:31:14:296    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1D ACKS P]
08/03/11 22:31:14   05:31:14:342     GetResults.prx[00 90 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:342     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:342    GetResults=0
08/03/11 22:31:14   05:31:14:342    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:14   05:31:14:389     GetResults.prx[00 91 00 f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:389     data len=5 [0 246]
08/03/11 22:31:14   05:31:14:389    GetResults=0
08/03/11 22:31:14   05:31:14:389    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x1F ACKS P]
08/03/11 22:31:14   05:31:14:436     GetResults.prx[00 90 00 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:436     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:436    GetResults=0
08/03/11 22:31:14   05:31:14:452    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
08/03/11 22:31:14   05:31:14:499     GetResults.prx[00 91 00 3c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:499     data len=4 [0 60]
08/03/11 22:31:14   05:31:14:499    GetResults=0
08/03/11 22:31:14   05:31:14:717    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x90 ACKS 0x01 ACKS P]
08/03/11 22:31:14   05:31:14:764     GetResults.prx[00 90 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01]
08/03/11 22:31:14   05:31:14:764     data len=3 [0 0]
08/03/11 22:31:14   05:31:14:764    GetResults=0
08/03/11 22:31:14   05:31:14:764    RunMnemoCmdAdr=0, adr:0x2F90/12176 cmd:[I2C CH1 S 0x91 ACKS R P]
